Year,Rating,Votes,Metascore,Action,Adventure,Aniimation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sport,Thriller,War,Western,Success
2010,4.9,192740,58,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,6.1,62095,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,6.4,132098,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,5.6,3990,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4.9,166512,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,6.1,2417,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7.8,92076,74,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,7.3,211348,84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,4.3,62403,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,7.2,65653,61,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,6.4,173731,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,6.2,81823,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,5.2,84158,32,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2012,7.7,192190,68,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,6.2,73567,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2006,7.8,271940,53,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013,7,97141,61,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,5.9,10220,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2008,6.7,88260,50,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,6.3,60133,27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2010,92,4.8,34.33,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2012,5.9,64513,47,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2011,6.2,108544,52,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2016,7.4,6753,73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,6,20966,37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011,7.6,108772,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,7,12048,44,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,5.3,27312,33,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2007,7.4,95172,56,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2014,6.5,112729,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6.8,21405,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,5.6,87904,31,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,5.9,88000,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014,6.3,33688,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2009,6.6,129708,44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,8.5,102697,42,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
2010,5.9,140900,37,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,6.7,164088,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,5.5,73152,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008,6.2,70699,50,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2016,5.3,12435,11,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
